C,Si,Mn,Cr,Sn,Cu,Ni,Mo,thickness ,ferrite,perlite ,carbides ,martensite ,ausferrite ,austenite ,copper,CLASS,ferryt,perlit,węgliki,martenzyt,ausferryt,austenit,Wolna miedź,SUMA,ferryt.1,perlit.1,węgliki.1,martenzyt.1,ausferryt.1,austenit.1,Wolna miedź.1,kontrolka,Unnamed: 33,ferryt.2,perlit.2,węgliki.2,martenzyt.2,ausferryt.2,austenit.2,Wolna miedź.2,Unnamed: 41
3.08,2.31,0.12,0.0,0.0,1.7,0.03,0.0,3,1.3,25.6,9.3,5,59,6,0,FP,4.398728,3.612352,0.00138,80.370697,100.0,0.000289,0.0,88.77139,13,23,9,6,97,5,0,100,,2.585926,24.075804,9.250128,0.004391,100.0,0.000289,0.0,114.97045
3.44,2.31,0.325,0.03,0.0,0.0,0.0,0.06,3,9.4,15.2,5.8,6,0,0,0,AF,6.421059,0.004045,0.00138,36.085581,100.0,0.000289,0.0,80.02297,29,23,44,99,0,2,0,100,,2.2e-05,94.95399,57.12141,6.383412,16.24388,3.71781,0.093347,101.59088
3.9,2.37,0.193,0.18,0.004,0.0,0.65,0.0,3,0.0,15.7,0.0,0,0,0,0,M,46.955529,0.004045,2.194113,1.118956,77.19427,98.07675,0.0,95.44098,8,0,4,0,97,0,0,100,,2.2e-05,5.314367,33.707808,0.00044,0.0,1.586945,0.139834,94.60425
3.3,2.23,0.465,0.0,0.004,2.06,0.22,1.65,3,0.0,17.2,0.0,0,0,0,0,M,2.2e-05,13.546924,8.966327,0.079734,79.08383,0.000289,0.07269,80.02297,24,19,0,99,5,0,0,100,,2.2e-05,94.95399,5.042806,7.157105,100.0,98.07675,0.0,134.80625
3.18,2.73,0.248,0.54,0.121,0.58,0.0,2.0,21,35.3,16.7,7.9,1,0,1,0,AF,41.316503,0.004045,0.00138,4.340607,0.0,0.000289,0.0,80.02297,39,79,0,4,97,0,0,100,,2.2e-05,94.95399,7.684265,3.397394,0.0,1.461349,0.0,101.18133
3.42,2.3,0.194,0.11,0.005,0.0,6.74,0.56,16,34.8,0.0,55.7,0,8,100,0,AN,5.209957,3.307673,0.00138,6.029405,15.86982,98.07675,0.0,87.81355,6,0,0,0,0,0,0,100,,2.2e-05,82.073024,12.974745,0.00044,0.0,4.227489,0.0,106.68995
3.71,2.23,0.089,0.1,0.005,0.54,1.26,0.34,8,61.6,90.3,9.9,96,1,5,0,AN,5.934628,0.004045,1.38214,0.00044,9.36804,5.649997,0.0,98.77066,39,15,2,76,3,2,0,100,,2.2e-05,94.95399,0.00138,4.897256,15.60077,0.000289,0.110619,107.75936
2.87,2.23,0.292,0.0,0.0,0.0,0.0,2.41,4,0.0,94.3,7.6,7,7,0,0,AN,2.2e-05,4.889538,0.00138,7.660166,100.0,5.825087,0.168659,80.02297,2,98,0,7,0,2,0,100,,2.501313,94.95399,13.362071,4.119449,21.75997,0.000289,0.0,133.18715
4.03,2.37,0.067,0.0,0.006,0.0,0.69,1.83,7,24.9,3.3,3.8,0,0,100,0,M,26.887173,22.926231,11.131152,2.817247,98.47116,1.02932,0.0,80.02297,4,76,0,0,0,0,0,100,,3.432817,26.108877,11.393119,4.195951,87.30987,0.000289,0.0,133.936
4.24,2.46,0.04,0.0,0.0,0.26,21.04,2.44,3,0.0,0.0,0.0,7,0,7,0,AF,2.2e-05,0.004045,1.39792,68.211425,94.92817,5.993075,0.0,87.2099,6,73,32,0,0,0,0,100,,53.457869,94.95399,0.00138,4.309409,100.0,0.000289,0.009941,113.66095
3.63,2.56,0.134,0.0,0.002,0.0,18.51,0.0,10,19.4,4.4,37.2,0,50,6,0,M,2.2e-05,0.004045,12.265023,0.00044,100.0,1.958576,0.0,89.00105,5,0,0,0,0,2,0,100,,2.2e-05,94.95399,0.00138,0.00044,0.0,0.437045,0.0,101.96516
3.95,2.67,0.102,0.1,0.003,0.04,21.04,0.0,6,2.6,0.0,2.9,4,19,5,0,FP,2.2e-05,9.522803,0.49745,92.135673,100.0,3.318555,0.0,120.46511,3,0,9,0,84,98,0,100,,2.2e-05,15.875369,9.03268,0.00044,77.78519,0.000289,0.0,111.4998
3.48,2.73,0.02,0.0,0.0,0.0,1.46,0.0,5,23.8,14.9,0.0,0,6,5,0,AN,24.106045,0.665352,0.00138,0.00044,0.0,5.736396,0.01687,82.33497,0,0,8,0,97,0,0,100,,2.2e-05,32.088869,55.478186,4.106054,12.73946,3.761355,0.0,122.39733
3.07,2.28,0.314,0.02,0.0,0.0,3.18,0.87,9,26.7,0.0,6.6,2,0,0,0,AF,3.739546,0.004045,30.785096,1.020013,0.0,1.25643,0.0,80.02297,64,0,53,0,58,0,0,100,,5.152614,2.654554,5.236273,0.18174,100.0,1.32912,0.0,85.01071
2.73,2.59,0.249,0.09,0.0,0.21,0.0,0.0,7,0.0,0.0,3.8,0,100,3,0,M,3.629205,50.230135,0.00138,0.00044,0.0,2.448718,0.0,83.5819,0,5,32,0,80,5,0,100,,4.389489,94.95399,33.944566,0.00044,0.42658,3.564625,0.0,83.96705
3.07,2.35,0.161,0.0,0.0,0.0,1.58,0.68,4,2.7,26.1,0.6,1,0,6,0,M,5.199276,22.525624,1.394258,5.719494,19.84507,4.711203,0.0,131.66779,18,0,6,0,0,0,0,100,,2.2e-05,17.622564,12.698131,0.00044,0.0,0.751407,0.0,131.57661
3.9,2.52,0.155,0.06,0.004,0.23,0.0,0.0,6,0.0,2.5,12.7,0,0,7,0,AN,1.844351,0.004045,2.187329,0.00044,100.0,0.000289,0.0,86.66204,4,44,17,0,0,55,0,100,,2.2e-05,0.004045,11.151037,0.00044,100.0,26.099177,0.095219,94.0334
3.3,2.3,0.172,0.12,0.006,0.0,21.04,0.0,3,2.9,0.0,0.1,0,100,4,0,M,6.509274,13.351524,3.357043,3.436117,100.0,4.596239,0.144652,80.02297,4,66,0,0,97,0,0,100,,18.458591,7.954157,1.754234,4.550925,8.38821,0.000289,0.120736,134.97584
3.7,2.47,0.398,0.0,0.001,0.47,1.45,0.68,7,28.8,0.0,2.9,0,10,2,0,FP,14.751665,1.018551,7.129466,0.00044,100.0,34.02543,0.127172,104.92084,5,0,0,0,8,0,0,100,,1.469272,8.291006,0.384802,4.078131,100.0,1.397432,0.0,125.9194
3.66,2.26,0.464,2.81,0.006,0.31,0.6,0.0,3,37.7,18.1,39.5,5,15,0,0,AF,10.707272,18.473363,8.982159,0.00044,98.74976,0.000289,0.0,107.18764,9,16,0,1,0,4,0,100,,3.958775,94.95399,2.460261,2.293809,22.39044,0.000289,0.102241,80.02297
3.89,2.66,0.02,1.39,0.0,0.0,17.28,0.71,3,70.0,19.1,0.2,96,100,0,0,AF,2.2e-05,14.76156,4.353308,0.00044,0.0,0.000289,0.0,81.09392,0,0,2,0,0,6,0,100,,3.150108,27.918107,7.668837,23.301695,22.52279,0.000289,0.0,106.65517
3.17,2.27,0.02,0.08,0.0,0.0,0.0,0.57,24,1.5,17.6,0.0,0,100,0,0,M,3.301143,0.004045,5.343612,95.98867,11.5255,0.000289,0.0,84.06721,14,70,0,0,97,3,0,100,,2.2e-05,10.182215,11.404868,3.336188,0.0,0.000289,0.0,80.02297
3.04,2.4,0.146,0.14,0.0,0.0,0.0,0.0,3,29.1,26.8,0.0,0,100,23,0,AN,4.398939,0.004045,5.328984,0.00044,21.50937,6.137988,0.0,80.02297,19,49,9,0,0,5,0,100,,2.2e-05,21.07477,10.586174,6.028684,74.59313,0.000289,0.0,81.01024
3.75,2.73,0.15,0.08,0.005,0.0,0.0,0.72,24,42.0,27.0,60.0,0,0,2,0,AN,5.560329,2.226937,0.00138,5.910085,10.74502,6.832342,0.144469,80.02297,7,6,5,35,17,0,0,100,,2.2e-05,94.95399,0.00138,0.00044,0.0,0.000289,0.099611,80.02297
2.83,2.27,0.02,0.07,0.0,0.94,5.23,1.15,10,6.1,22.9,3.4,5,20,4,0,AN,5.111746,0.004045,0.00138,0.00044,100.0,4.843608,0.006604,105.30964,19,0,17,0,0,6,0,100,,2.2e-05,52.244567,12.815175,3.740572,100.0,1.462687,0.0,109.07781
3.12,2.27,0.245,0.0,0.006,3.09,1.35,2.44,4,36.3,25.5,31.5,0,21,3,0,M,6.109843,0.004045,6.895743,0.00044,17.26542,0.000289,0.0,89.47662,6,0,7,0,1,5,0,100,,2.2e-05,94.95399,23.12236,95.98867,73.95935,0.000289,0.0,134.98351
3.48,2.26,0.145,0.17,0.0,0.43,0.0,0.64,3,26.0,28.3,3.3,6,0,100,0,M,2.2e-05,0.004045,0.00138,0.00044,0.0,0.000289,0.0,133.58306,0,11,0,1,5,2,0,100,,2.963574,94.95399,1.104031,0.00044,23.52865,0.000289,0.039552,89.30961
3.68,2.3,0.354,0.64,0.004,4.94,10.29,0.15,3,0.0,94.4,10.1,4,44,100,0,FP,1.231417,14.97476,0.00138,0.00044,100.0,98.07675,0.0,86.5213,7,88,9,7,19,4,0,100,,62.46501,16.1735,0.00138,0.910074,0.0,0.000289,0.0,97.46746
3.31,2.59,0.16,0.86,0.0,0.18,0.49,0.74,7,7.0,0.0,5.5,0,16,1,0,AN,5.50245,1.668399,4.787332,0.00044,100.0,2.106713,0.059866,80.02297,1,21,0,0,0,0,0,100,,4.447098,0.004045,6.657991,1.931387,24.14303,6.052017,0.0,129.60664
3.54,2.36,0.184,1.38,0.001,0.0,0.6,0.0,6,0.0,0.0,46.9,0,91,1,0,M,8.565055,57.442742,30.346168,50.502636,16.42295,0.000289,0.0,81.81906,0,4,18,2,16,3,0,100,,2.2e-05,8.602626,11.457475,0.00044,0.0,0.000289,0.0,80.02297
2.91,2.64,0.378,0.0,0.004,0.28,0.0,1.82,16,0.0,24.2,29.3,96,0,2,0,M,2.2e-05,19.397109,8.45303,0.00044,21.39674,4.652944,0.033284,97.60392,64,0,4,0,0,0,0,100,,2.2e-05,94.95399,0.00138,0.00044,100.0,93.198398,0.0,119.40672
3.53,2.73,0.081,0.15,0.0,0.0,0.0,0.0,4,70.0,0.0,0.0,0,100,0,0,AF,3.200761,0.004045,0.00138,0.00044,17.78697,0.000289,0.0,87.55246,6,98,42,0,14,4,0,100,,4.328503,94.95399,0.00138,0.00044,0.0,0.000289,0.087713,80.02297
3.15,2.25,0.344,0.02,0.0,0.08,21.04,0.29,3,12.7,11.2,1.2,0,100,2,0,FP,2.2e-05,5.74074,12.047484,0.00044,14.56161,0.943071,0.0,103.53642,6,30,0,0,0,0,0,100,,2.2e-05,94.95399,7.832905,5.634743,9.65338,2.940794,0.0,135.78928
2.73,2.21,1.39,0.17,0.0,0.41,0.0,0.79,24,70.0,25.1,11.8,0,86,6,0,M,2.2e-05,0.004045,0.00138,0.00044,84.73454,0.000289,0.199679,89.53954,5,15,0,7,9,0,0,100,,6.195779,23.3038,3.22811,1.504191,13.10577,0.000289,0.023135,80.02297
2.86,2.27,0.02,0.01,0.059,3.77,1.15,0.33,6,0.0,0.0,60.0,0,100,6,0,AN,5.808561,0.004045,0.00138,62.685097,20.94721,2.724719,0.099381,80.02297,5,19,1,0,0,0,0,100,,24.706141,94.95399,9.393465,0.00044,84.2009,3.20854,3.253394,115.02313
4.24,2.27,0.15,0.13,0.0,1.51,1.22,0.0,24,1.3,0.0,0.0,0,21,100,0,AN,2.2e-05,6.480707,1.552509,0.00044,9.55717,5.980931,0.17088,80.02297,7,36,9,0,0,4,0,100,,2.2e-05,94.95399,6.480745,0.957146,71.64545,0.000289,0.170072,136.53085
3.41,2.48,0.15,0.13,0.0,3.33,21.04,0.0,11,0.5,85.2,7.7,4,10,0,0,AF,2.369325,69.087345,1.128169,0.00044,0.0,0.000289,0.0,125.17095,18,0,53,99,97,5,0,100,,2.2e-05,94.95399,0.00138,0.00044,18.90782,3.535305,0.103317,110.15587
3.64,2.47,0.79,0.0,0.001,0.0,0.0,1.06,3,45.3,0.0,0.0,0,17,100,0,AF,2.2e-05,0.004045,9.428433,0.00044,100.0,5.262394,0.0,85.7232,4,0,2,0,70,0,0,100,,4.647997,94.95399,1.443849,2.847133,100.0,4.38198,0.0,80.02297
3.58,2.36,0.035,0.09,0.005,0.0,4.58,1.29,18,0.0,63.7,3.8,5,12,0,0,FP,1.049955,0.004045,0.00138,7.235803,1.98797,0.041346,0.0,81.8447,22,62,0,5,0,98,0,100,,2.2e-05,94.95399,12.856741,0.00044,95.44496,0.000289,0.0,118.79516
2.74,2.62,0.152,0.16,0.0,1.02,0.0,0.0,7,0.6,25.8,1.0,4,95,0,0,M,2.2e-05,12.523101,10.622186,95.98867,75.34417,0.000289,0.0,80.02297,0,0,0,7,13,5,0,100,,2.2e-05,19.64739,0.267188,0.00044,12.82875,1.311153,0.024794,100.20978
3.01,2.23,0.362,0.19,0.0,0.0,0.66,0.28,22,62.9,0.0,7.5,8,11,5,0,AN,2.2e-05,0.004045,0.782796,0.00044,13.73964,5.025528,0.0,84.83643,0,9,11,4,0,6,0,100,,2.2e-05,94.95399,4.059853,0.00044,21.34351,0.000289,0.182908,109.5815
3.53,2.4,0.131,1.05,0.005,0.0,0.0,0.0,7,32.9,77.4,9.7,3,3,1,0,M,2.136637,0.004045,11.020172,7.231828,0.0,81.182939,0.0,80.02297,4,58,0,0,0,2,0,100,,2.2e-05,25.425516,11.527963,95.98867,10.52561,0.000289,0.0,80.02297
3.39,2.57,0.251,0.0,0.0,3.7,5.83,0.23,3,6.3,0.0,9.1,0,100,6,0,M,2.2e-05,20.328707,1.429755,0.00044,100.0,0.000289,0.127444,80.02297,1,3,0,0,11,0,0,100,,62.46501,15.597064,0.00138,2.684684,10.7798,98.07675,0.0,86.09027
3.6,2.51,0.02,0.0,0.0,0.0,0.0,0.15,12,1.2,0.0,0.0,0,0,89,0,AN,2.2e-05,18.160769,7.657466,0.678739,82.23138,0.541947,0.0,93.10698,3,1,3,0,6,2,0,100,,2.2e-05,94.95399,0.00138,0.00044,0.0,0.000289,0.0,102.30357
3.8,2.28,0.02,0.17,0.0,0.0,0.0,0.64,24,4.4,99.0,1.4,0,0,16,0,FP,4.018713,0.004045,0.00138,83.675482,72.53123,5.929329,0.0,80.02297,3,0,2,1,92,0,0,100,,2.2e-05,13.84614,10.115338,0.00044,22.91541,0.000289,0.0,86.3523
3.22,2.3,0.229,0.07,0.0,0.0,0.87,1.1,3,5.2,99.0,60.0,4,100,4,0,M,2.2e-05,0.004045,0.00138,1.931216,18.67443,0.549362,0.0,125.10975,44,20,8,0,0,98,0,100,,14.499766,94.95399,57.12141,95.98867,7.61545,4.115365,0.0,110.57367
3.13,2.39,0.226,0.07,0.005,0.32,10.0,2.44,3,70.0,19.1,60.0,5,11,1,0,AN,62.46501,0.004045,0.00138,5.536195,15.92389,0.000289,0.0,109.66542,7,18,0,0,13,2,2,100,,2.2e-05,19.691506,38.575523,6.733569,100.0,1.643324,0.055149,101.12624
3.4,2.36,0.043,0.16,0.002,0.45,0.0,2.44,19,3.3,0.0,1.8,0,100,0,0,M,2.2e-05,0.004045,0.00138,47.794389,14.63792,0.000289,0.0,153.7299,7,1,0,3,8,0,0,100,,6.433886,94.95399,0.00138,4.046682,19.70636,0.000289,0.136378,93.01797
3.96,2.3,0.284,0.06,0.0,0.14,21.04,0.0,22,0.0,22.7,0.0,3,20,5,0,M,0.198843,19.119055,28.854401,0.00044,0.0,5.512509,0.100144,80.02297,2,0,0,94,0,0,0,100,,2.323954,82.683931,10.585135,64.632544,100.0,4.213582,0.0,119.93692
2.9,2.23,0.23,2.81,0.006,0.0,13.78,1.5,5,0.0,0.0,2.4,3,7,0,0,M,2.2e-05,94.95399,7.567164,4.157898,81.8069,0.000289,0.0,80.02297,0,17,0,3,0,98,0,100,,2.2e-05,94.95399,3.176074,0.00044,100.0,2.635352,0.0,93.69098
4.24,2.24,0.255,0.05,0.006,0.0,1.53,0.0,12,2.2,5.3,0.0,0,100,0,0,FP,5.180658,4.557601,5.806744,0.00044,91.93252,0.000289,0.0,80.02297,24,7,23,3,0,66,0,100,,31.980792,94.95399,0.218289,4.143878,0.0,3.154076,0.0,119.83724
4.24,2.53,0.056,2.81,0.0,0.0,0.33,2.44,5,70.0,11.6,6.0,0,19,0,0,AF,2.2e-05,0.004045,0.575875,0.00044,10.19141,0.000289,0.0,82.23354,4,86,53,0,0,1,0,100,,2.2e-05,5.590086,57.12141,0.00044,0.0,33.462479,0.156333,153.7299
3.05,2.47,0.241,0.0,0.0,0.0,0.59,0.19,3,48.0,4.4,30.9,0,100,37,0,AP,2.2e-05,0.004045,57.12141,0.00044,100.0,66.912215,0.0,80.06252,6,7,53,0,0,0,0,100,,2.2e-05,94.95399,2.273274,3.208135,0.0,3.935581,0.089755,128.2965
2.73,2.29,0.24,0.07,0.007,0.39,5.13,0.4,9,2.6,9.7,60.0,0,8,4,0,AN,2.2e-05,16.68192,0.00138,4.189622,24.23608,0.000289,0.0,88.23409,7,0,0,32,59,98,0,100,,1.679908,75.932987,0.00138,7.664839,99.55556,2.678835,0.0,82.05419
3.83,2.25,0.444,0.0,0.0,0.0,0.43,0.72,24,49.4,0.0,8.6,4,100,6,0,AN,2.859817,0.004045,42.46891,4.278613,100.0,0.000289,0.053384,80.02297,0,31,19,8,10,0,0,100,,2.2e-05,19.772008,11.815665,4.04635,69.96463,68.494176,0.0,89.2827
3.79,2.48,0.154,0.0,0.007,0.0,0.0,1.87,13,0.0,0.0,7.6,0,6,0,0,M,2.2e-05,0.004045,6.154775,5.313623,0.0,3.219309,0.0,80.02297,0,98,0,0,1,0,0,100,,2.2e-05,94.95399,0.00138,0.00044,0.0,0.000289,0.0,113.65413
3.05,2.54,0.294,0.06,0.007,0.44,0.0,1.59,17,22.6,99.0,8.4,0,0,0,0,M,4.221274,0.754082,0.00138,0.00044,100.0,0.000289,0.0,95.75828,0,98,10,2,94,4,0,100,,1.761187,64.91718,0.00138,0.00044,18.84068,0.1911,0.038959,118.8412
2.73,2.59,0.36,0.16,0.007,2.99,0.43,0.24,3,2.0,0.0,0.0,4,0,0,0,AF,62.46501,0.004045,0.704968,95.98867,9.57602,0.000289,0.0,80.02297,4,18,0,2,18,4,0,100,,2.2e-05,52.977776,7.585215,6.56867,16.21813,0.000289,0.0,88.63549
3.46,2.7,0.268,0.0,0.007,2.97,1.61,0.06,17,4.1,0.0,52.2,8,8,3,0,M,45.486579,18.670295,0.00138,63.630907,1.53153,26.965267,0.045484,113.49544,64,0,4,0,6,0,0,100,,6.627496,94.95399,9.270585,6.218722,9.06669,0.000289,0.144148,80.02297
2.73,2.28,0.164,0.12,0.001,0.0,1.07,0.25,20,70.0,0.0,6.8,19,10,0,0,AN,2.2e-05,0.004045,6.924209,7.144218,0.0,0.444877,0.0,80.02297,5,20,7,4,7,5,0,100,,20.959303,22.212945,1.727864,52.774517,100.0,54.944012,0.0,96.23951
3.2,2.51,0.02,0.06,0.005,4.94,0.61,0.0,3,0.0,15.5,60.0,6,0,0,0,M,6.29157,0.004045,0.00138,0.00044,13.84902,0.000289,0.0,98.30428,21,67,9,6,7,3,0,100,,2.2e-05,10.083604,0.00138,0.00044,19.64495,11.556996,0.098318,104.87204
2.73,2.35,0.257,0.0,0.005,4.15,21.04,0.27,3,5.5,21.4,0.5,6,21,5,0,FP,14.342261,0.004045,5.994237,1.143415,11.62905,3.955808,0.0,104.41963,5,4,7,0,2,6,0,100,,0.670008,42.762816,0.00138,10.692728,100.0,49.391181,0.0,124.64084
2.73,2.31,0.351,0.06,0.0,0.0,7.65,1.92,19,4.6,0.2,60.0,2,19,0,0,AN,2.2e-05,0.004045,19.153681,7.334769,100.0,0.000289,0.0,80.02297,2,0,7,7,0,6,0,100,,2.2e-05,94.95399,11.754616,3.347651,81.51615,0.000289,0.0,81.8281
3.78,2.25,0.128,0.16,0.005,0.37,5.5,0.01,3,7.4,0.0,0.0,0,15,1,0,M,2.2e-05,0.004045,0.00138,0.00044,2.76528,4.257952,0.086531,107.60555,20,9,0,3,10,5,0,100,,5.883283,94.95399,0.650382,0.00044,100.0,0.000289,0.196938,119.12534
2.73,2.37,0.14,0.02,0.0,0.01,10.22,0.0,16,0.0,5.2,24.0,5,11,7,0,AN,2.2e-05,79.577377,0.00138,3.408084,19.0786,5.269979,0.148388,97.00499,1,5,11,0,78,1,0,100,,2.2e-05,19.510574,7.319261,0.00044,0.0,0.000289,0.0,80.02297
2.96,2.22,0.198,0.0,0.006,4.03,21.04,0.21,8,69.9,0.0,9.3,7,100,3,0,AN,8.739394,21.226548,3.380881,7.38462,6.71968,5.530333,0.219357,80.02297,5,0,0,0,13,0,4,100,,2.2e-05,94.95399,2.051724,7.611654,6.28437,0.000289,0.0,128.37442
3.0,2.42,0.02,1.35,0.005,2.15,13.54,0.0,24,4.2,0.0,0.0,1,100,0,0,FP,31.558756,0.004045,0.00138,2.047239,0.0,0.566752,0.119175,80.02297,0,64,42,51,0,6,0,100,,22.042404,94.95399,5.426671,0.00044,100.0,0.000289,0.0952,87.85287
3.3,2.38,0.208,0.12,0.003,0.0,0.0,0.0,7,4.2,26.2,21.0,5,100,0,0,AN,2.2e-05,0.004045,3.207506,56.797833,87.80159,4.111111,0.0,81.82712,10,0,5,99,5,4,0,100,,2.39535,45.747034,21.411739,0.177504,74.73598,98.07675,0.0,104.70533
4.24,2.71,0.02,0.15,0.0,0.0,21.04,0.0,13,0.0,32.4,0.0,6,0,92,0,M,2.2e-05,13.359088,0.00138,7.256966,13.79707,4.576835,0.0,80.02297,0,6,3,3,0,1,0,100,,2.2e-05,26.059518,11.638401,0.00044,0.0,0.000289,0.0,117.28093
3.61,2.41,0.13,0.0,0.005,0.02,0.0,0.28,9,32.6,26.8,7.9,0,8,0,0,M,30.564217,0.004045,12.520842,0.682173,0.0,3.947665,0.0,80.02297,22,3,9,0,0,0,0,100,,2.2e-05,94.95399,0.00138,0.00044,0.0,4.673451,0.0,110.98915
3.45,2.23,0.186,0.13,0.0,0.0,4.95,1.28,3,32.8,12.2,0.0,0,100,0,0,M,2.01135,0.004045,8.934693,95.98867,0.0,0.547286,0.0,85.20551,13,5,7,99,12,98,0,100,,2.2e-05,32.775942,8.236409,0.00044,100.0,0.674962,0.101194,83.04725
3.06,2.63,0.186,0.0,0.005,4.15,5.47,2.33,3,6.3,0.0,6.0,4,100,2,0,AN,5.597711,4.833451,6.552579,67.788256,20.61028,2.070861,0.0,106.59311,6,0,1,0,0,0,0,100,,2.2e-05,83.019484,11.355581,64.476517,100.0,0.631897,0.0,135.61038
3.62,2.42,0.02,0.13,0.0,1.88,0.56,0.0,5,4.1,0.0,1.3,0,10,4,0,AN,6.757048,0.004045,0.591632,0.00044,3.69514,4.738254,0.0,113.41498,16,0,10,0,4,2,0,100,,2.2e-05,94.95399,0.00138,60.477147,8.92296,77.719023,0.0,80.71016
3.09,2.51,0.176,0.28,0.007,0.34,21.04,2.41,21,0.0,5.8,17.0,0,10,0,0,M,3.197783,0.004045,5.827114,0.00044,19.83933,3.229822,0.0,105.40785,24,10,0,0,5,96,0,100,,2.2e-05,94.95399,5.790952,3.257296,2.66394,0.000289,0.0,134.80472
3.41,2.21,0.354,0.13,0.002,0.07,21.04,0.0,3,0.0,0.0,57.7,0,9,5,0,FP,31.69408,0.004045,0.00138,0.00044,88.26228,0.000289,0.0,117.87073,3,3,10,0,97,5,0,100,,2.2e-05,94.95399,0.646835,0.00044,10.60773,0.000289,0.0,97.34686
3.58,2.54,0.168,0.0,0.0,0.0,0.0,2.44,15,5.2,15.7,6.5,0,100,5,0,M,9.006997,0.004045,2.643619,6.052295,17.88208,0.000289,0.0,86.7781,14,64,26,7,0,5,0,100,,2.2e-05,94.95399,3.435357,5.803712,0.0,98.07675,0.0,87.40947
2.73,2.21,0.02,0.0,0.0,0.32,6.3,0.29,24,15.8,0.0,9.0,0,100,7,0,M,2.2e-05,21.150196,3.004092,2.309483,0.0,3.111947,0.068962,80.02297,3,0,11,7,84,5,0,100,,2.2e-05,25.465363,9.932754,4.944433,68.84356,0.000289,0.0,90.39498
3.34,2.2,0.393,0.0,0.001,0.0,4.82,0.0,8,59.0,12.3,8.9,5,83,5,0,AN,3.538348,14.659161,0.00138,0.00044,23.9146,0.000289,0.0,97.87256,0,27,10,6,0,98,0,100,,2.2e-05,12.379285,13.331238,4.06495,24.53772,0.000289,0.212598,105.62934
4.24,2.69,0.191,0.0,0.0,3.2,0.55,0.43,3,31.9,0.0,32.6,96,20,6,0,M,4.695066,9.890259,0.00138,95.98867,12.99768,0.000289,0.0,80.02297,64,0,0,3,18,3,0,100,,4.057899,94.95399,43.409531,6.771261,0.0,98.07675,0.0,88.24621
3.87,2.46,0.328,0.12,0.002,0.46,1.57,0.0,12,0.0,19.4,16.7,0,100,1,0,M,2.2e-05,0.004045,7.606653,0.00044,0.0,34.280552,0.0,101.05816,0,11,2,0,94,3,0,100,,2.2e-05,17.301102,1.491505,0.00044,0.0,0.000289,0.14362,129.84733
3.77,2.37,0.02,0.13,0.005,0.0,1.21,2.44,8,3.0,0.0,26.5,0,100,0,0,M,5.736988,0.004045,10.916168,0.00044,71.3896,0.000289,0.0,80.87841,6,58,7,0,15,4,0,100,,2.2e-05,94.95399,4.470939,4.734538,86.2217,0.000289,0.048492,150.16434
3.66,2.35,0.38,0.15,0.0,0.0,21.04,0.1,3,46.8,99.0,7.2,0,2,0,0,AN,3.584729,0.004045,0.00138,0.00044,84.81455,0.000289,0.0,80.02297,4,10,51,3,18,0,0,100,,2.2e-05,94.95399,5.139123,0.00044,16.35897,0.000289,0.069786,80.02297
3.03,2.28,0.02,0.76,0.007,0.0,0.23,0.0,16,5.3,24.2,6.1,96,100,4,0,AN,2.2e-05,3.494781,0.00138,0.00044,21.56224,98.07675,0.0,121.12617,34,29,6,0,0,4,0,100,,2.2e-05,0.004045,7.504354,95.98867,79.56705,2.775367,0.0,84.62099
3.04,2.19,0.02,0.11,0.002,0.23,0.0,0.0,11,34.2,0.0,0.5,0,0,5,0,AN,2.584979,24.576341,10.718807,5.620365,6.00617,5.639494,0.0,112.17974,6,43,0,0,0,0,0,100,,1.092417,23.235588,0.00138,0.00044,12.63033,0.000289,0.0,93.31315
4.24,2.44,0.231,0.06,0.0,3.56,1.35,0.0,3,48.9,4.2,32.3,5,0,0,0,AF,6.367196,0.004045,7.238267,0.00044,21.28642,2.482561,0.0,121.19268,0,0,53,0,0,98,0,100,,2.2e-05,19.87925,5.840966,0.00044,0.0,4.175295,0.036662,110.26253
3.1,2.47,0.02,0.15,0.002,0.0,0.82,0.18,16,0.6,99.0,0.0,0,19,0,0,M,2.2e-05,91.929768,25.950176,0.00044,0.0,98.07675,0.0,80.61657,0,0,0,0,18,6,0,100,,4.870581,0.004045,26.827703,0.00044,100.0,98.07675,0.0,80.02297
3.04,2.25,0.02,0.05,0.0,0.37,19.02,2.12,24,69.6,0.0,27.5,2,100,0,0,FP,2.2e-05,16.531981,7.516801,49.373134,100.0,5.980287,0.086773,112.03888,35,8,7,6,0,2,0,100,,2.2e-05,94.95399,10.674619,0.00044,100.0,98.07675,0.114153,153.7299
3.3,2.29,0.02,0.0,0.006,0.34,1.31,0.03,3,21.5,1.6,4.3,3,100,7,0,M,56.095084,0.004045,0.00138,4.272685,6.14483,3.021786,0.0,118.6197,7,3,2,0,14,4,0,100,,2.615727,94.95399,0.00138,0.00044,18.02608,0.000289,0.009637,84.962
3.3,2.59,0.275,0.13,0.0,0.48,0.0,0.0,18,6.4,24.7,0.0,1,0,6,0,M,0.372183,0.004045,57.12141,0.00044,24.04512,4.929643,0.002368,101.97233,23,80,4,2,8,0,0,100,,5.579282,27.025165,0.00138,95.98867,18.40743,2.973955,0.0,153.7299
